source,Date,incid_est,t,country_name,country,incid_conf,cum_incid,cum_est_incid
VEN,2020-04-08,2.03,2020-04-08,Venezuela,VEN,2,167,167.21
VEN,2020-04-09,2.32,2020-04-09,Venezuela,VEN,4,171,169.53
VEN,2020-04-10,2.97,2020-04-10,Venezuela,VEN,0,171,172.5
VEN,2020-04-11,3.82,2020-04-11,Venezuela,VEN,4,175,176.32
VEN,2020-04-12,4.66,2020-04-12,Venezuela,VEN,6,181,180.98
VEN,2020-04-13,5.16,2020-04-13,Venezuela,VEN,8,189,186.14
VEN,2020-04-14,5.01,2020-04-14,Venezuela,VEN,0,189,191.15
VEN,2020-04-15,4.48,2020-04-15,Venezuela,VEN,8,197,195.63
VEN,2020-04-16,5.2,2020-04-16,Venezuela,VEN,7,204,200.83
VEN,2020-04-17,9.21,2020-04-17,Venezuela,VEN,0,204,210.04
VEN,2020-04-18,17.01,2020-04-18,Venezuela,VEN,23,227,227.05
VEN,2020-04-19,21.63,2020-04-19,Venezuela,VEN,29,256,248.68
VEN,2020-04-20,12.18,2020-04-20,Venezuela,VEN,0,256,260.86
VI,2020-01-22,0,2020-01-22,US,VIR,0,0,0
VI,2020-01-23,0,2020-01-23,US,VIR,0,0,0
VI,2020-01-24,0,2020-01-24,US,VIR,0,0,0
VI,2020-01-25,0,2020-01-25,US,VIR,0,0,0
VI,2020-01-26,0,2020-01-26,US,VIR,0,0,0
VI,2020-01-27,0,2020-01-27,US,VIR,0,0,0
VI,2020-01-28,0,2020-01-28,US,VIR,0,0,0
VI,2020-01-29,0,2020-01-29,US,VIR,0,0,0
VI,2020-01-30,0,2020-01-30,US,VIR,0,0,0
VI,2020-01-31,0,2020-01-31,US,VIR,0,0,0
VI,2020-02-01,0,2020-02-01,US,VIR,0,0,0
VI,2020-02-02,0,2020-02-02,US,VIR,0,0,0
VI,2020-02-03,0,2020-02-03,US,VIR,0,0,0
VI,2020-02-04,0,2020-02-04,US,VIR,0,0,0
VI,2020-02-05,0,2020-02-05,US,VIR,0,0,0
VI,2020-02-06,0,2020-02-06,US,VIR,0,0,0
VI,2020-02-07,0,2020-02-07,US,VIR,0,0,0
VI,2020-02-08,0,2020-02-08,US,VIR,0,0,0
VI,2020-02-09,0,2020-02-09,US,VIR,0,0,0
VI,2020-02-10,0,2020-02-10,US,VIR,0,0,0
VI,2020-02-11,0,2020-02-11,US,VIR,0,0,0
VI,2020-02-12,0,2020-02-12,US,VIR,0,0,0
VI,2020-02-13,0,2020-02-13,US,VIR,0,0,0
VI,2020-02-14,0,2020-02-14,US,VIR,0,0,0
VI,2020-02-15,0,2020-02-15,US,VIR,0,0,0
VI,2020-02-16,0,2020-02-16,US,VIR,0,0,0
VI,2020-02-17,0,2020-02-17,US,VIR,0,0,0
VI,2020-02-18,0,2020-02-18,US,VIR,0,0,0
VI,2020-02-19,0,2020-02-19,US,VIR,0,0,0
VI,2020-02-20,0,2020-02-20,US,VIR,0,0,0
VI,2020-02-21,0,2020-02-21,US,VIR,0,0,0
VI,2020-02-22,0,2020-02-22,US,VIR,0,0,0
VI,2020-02-23,0,2020-02-23,US,VIR,0,0,0
VI,2020-02-24,0,2020-02-24,US,VIR,0,0,0
VI,2020-02-25,0,2020-02-25,US,VIR,0,0,0
VI,2020-02-26,0,2020-02-26,US,VIR,0,0,0
VI,2020-02-27,0,2020-02-27,US,VIR,0,0,0
VI,2020-02-28,0,2020-02-28,US,VIR,0,0,0
VI,2020-02-29,0,2020-02-29,US,VIR,0,0,0
VI,2020-03-01,0,2020-03-01,US,VIR,0,0,0
VI,2020-03-02,0,2020-03-02,US,VIR,0,0,0
VI,2020-03-03,0,2020-03-03,US,VIR,0,0,0
VI,2020-03-04,0,2020-03-04,US,VIR,0,0,0
VI,2020-03-05,0,2020-03-05,US,VIR,0,0,0
VI,2020-03-06,0,2020-03-06,US,VIR,0,0,0
VI,2020-03-07,0,2020-03-07,US,VIR,0,0,0
VI,2020-03-08,0,2020-03-08,US,VIR,0,0,0
VI,2020-03-09,0,2020-03-09,US,VIR,0,0,0
VI,2020-03-10,0.01,2020-03-10,US,VIR,0,0,0.01
VI,2020-03-11,0.03,2020-03-11,US,VIR,0,0,0.04
VI,2020-03-12,0.07,2020-03-12,US,VIR,0,0,0.11
VI,2020-03-13,0.15,2020-03-13,US,VIR,0,0,0.26
VI,2020-03-14,0.22,2020-03-14,US,VIR,0,0,0.48
VI,2020-03-15,0.27,2020-03-15,US,VIR,0,0,0.75
VI,2020-03-16,0.26,2020-03-16,US,VIR,1,1,1.01
VI,2020-03-17,0.26,2020-03-17,US,VIR,1,2,1.27
VI,2020-03-18,0.38,2020-03-18,US,VIR,0,2,1.6500000000000001
VI,2020-03-19,0.71,2020-03-19,US,VIR,1,3,2.36
VI,2020-03-20,1.24,2020-03-20,US,VIR,0,3,3.6
VI,2020-03-21,1.81,2020-03-21,US,VIR,3,6,5.41
VI,2020-03-22,2.26,2020-03-22,US,VIR,0,6,7.67
VI,2020-03-23,2.5,2020-03-23,US,VIR,1,7,10.17
VI,2020-03-24,2.58,2020-03-24,US,VIR,10,17,12.75
VI,2020-03-25,2.57,2020-03-25,US,VIR,0,17,15.32
VI,2020-03-26,2.54,2020-03-26,US,VIR,0,17,17.86
VI,2020-03-27,2.49,2020-03-27,US,VIR,2,19,20.35
VI,2020-03-28,2.38,2020-03-28,US,VIR,3,22,22.73
VI,2020-03-29,2.18,2020-03-29,US,VIR,1,23,24.91
VI,2020-03-30,1.95,2020-03-30,US,VIR,7,30,26.86
VI,2020-03-31,1.85,2020-03-31,US,VIR,0,30,28.71
VI,2020-04-01,2,2020-04-01,US,VIR,0,30,30.71
VI,2020-04-02,2.4,2020-04-02,US,VIR,0,30,33.11
VI,2020-04-03,2.79,2020-04-03,US,VIR,7,37,35.9
VI,2020-04-04,2.88,2020-04-04,US,VIR,3,40,38.78
VI,2020-04-05,2.49,2020-04-05,US,VIR,2,42,41.27
VI,2020-04-06,1.83,2020-04-06,US,VIR,1,43,43.1
VI,2020-04-07,1.25,2020-04-07,US,VIR,0,43,44.35
VI,2020-04-08,1.04,2020-04-08,US,VIR,2,45,45.39
VI,2020-04-09,1.17,2020-04-09,US,VIR,0,45,46.56
VI,2020-04-10,1.37,2020-04-10,US,VIR,5,50,47.93
VI,2020-04-11,1.38,2020-04-11,US,VIR,1,51,49.31
VI,2020-04-12,1.11,2020-04-12,US,VIR,0,51,50.42
VI,2020-04-13,0.7,2020-04-13,US,VIR,0,51,51.12
VI,2020-04-14,0.33,2020-04-14,US,VIR,0,51,51.45
VI,2020-04-15,0.12,2020-04-15,US,VIR,0,51,51.57
VI,2020-04-16,0.09,2020-04-16,US,VIR,0,51,51.660000000000004
VI,2020-04-17,0.21,2020-04-17,US,VIR,0,51,51.87
VI,2020-04-18,0.44,2020-04-18,US,VIR,2,53,52.31
VI,2020-04-19,0.58,2020-04-19,US,VIR,0,53,52.89
VI,2020-04-20,0.33,2020-04-20,US,VIR,0,53,53.22
VNM,2020-01-22,0,2020-01-22,Vietnam,VNM,0,0,0
VNM,2020-01-23,1.36,2020-01-23,Vietnam,VNM,2,2,1.36
VNM,2020-01-24,0.38,2020-01-24,Vietnam,VNM,0,2,1.7400000000000002
VNM,2020-01-25,0.04,2020-01-25,Vietnam,VNM,0,2,1.78
VNM,2020-01-26,0,2020-01-26,Vietnam,VNM,0,2,1.78
VNM,2020-01-27,0.02,2020-01-27,Vietnam,VNM,0,2,1.8
VNM,2020-01-28,0.1,2020-01-28,Vietnam,VNM,0,2,1.9000000000000001
VNM,2020-01-29,0.29,2020-01-29,Vietnam,VNM,0,2,2.19
VNM,2020-01-30,0.61,2020-01-30,Vietnam,VNM,0,2,2.8000000000000003
VNM,2020-01-31,0.97,2020-01-31,Vietnam,VNM,0,2,3.77
VNM,2020-02-01,1.21,2020-02-01,Vietnam,VNM,4,6,4.98
VNM,2020-02-02,1.21,2020-02-02,Vietnam,VNM,0,6,6.19
VNM,2020-02-03,1.01,2020-02-03,Vietnam,VNM,2,8,7.2
VNM,2020-02-04,0.79,2020-02-04,Vietnam,VNM,0,8,7.99
VNM,2020-02-05,0.73,2020-02-05,Vietnam,VNM,0,8,8.72
VNM,2020-02-06,0.9,2020-02-06,Vietnam,VNM,2,10,9.62
VNM,2020-02-07,1.13,2020-02-07,Vietnam,VNM,0,10,10.75
VNM,2020-02-08,1.28,2020-02-08,Vietnam,VNM,3,13,12.03
VNM,2020-02-09,1.21,2020-02-09,Vietnam,VNM,0,13,13.24
VNM,2020-02-10,0.99,2020-02-10,Vietnam,VNM,1,14,14.23
VNM,2020-02-11,0.71,2020-02-11,Vietnam,VNM,1,15,14.94
VNM,2020-02-12,0.46,2020-02-12,Vietnam,VNM,0,15,15.4
VNM,2020-02-13,0.27,2020-02-13,Vietnam,VNM,1,16,15.67
VNM,2020-02-14,0.14,2020-02-14,Vietnam,VNM,0,16,15.81
VNM,2020-02-15,0.06,2020-02-15,Vietnam,VNM,0,16,15.87
VNM,2020-02-16,0.02,2020-02-16,Vietnam,VNM,0,16,15.89
VNM,2020-02-17,0,2020-02-17,Vietnam,VNM,0,16,15.89
VNM,2020-02-18,0,2020-02-18,Vietnam,VNM,0,16,15.89
VNM,2020-02-19,0,2020-02-19,Vietnam,VNM,0,16,15.89
VNM,2020-02-20,0,2020-02-20,Vietnam,VNM,0,16,15.89
VNM,2020-02-21,0,2020-02-21,Vietnam,VNM,0,16,15.89
VNM,2020-02-22,0,2020-02-22,Vietnam,VNM,0,16,15.89
VNM,2020-02-23,0,2020-02-23,Vietnam,VNM,0,16,15.89
VNM,2020-02-24,0,2020-02-24,Vietnam,VNM,0,16,15.89
VNM,2020-02-25,0,2020-02-25,Vietnam,VNM,0,16,15.89
VNM,2020-02-26,0,2020-02-26,Vietnam,VNM,0,16,15.89
VNM,2020-02-27,0,2020-02-27,Vietnam,VNM,0,16,15.89
VNM,2020-02-28,0,2020-02-28,Vietnam,VNM,0,16,15.89
VNM,2020-02-29,0,2020-02-29,Vietnam,VNM,0,16,15.89
VNM,2020-03-01,0,2020-03-01,Vietnam,VNM,0,16,15.89
VNM,2020-03-02,0,2020-03-02,Vietnam,VNM,0,16,15.89
VNM,2020-03-03,0.03,2020-03-03,Vietnam,VNM,0,16,15.92
VNM,2020-03-04,0.2,2020-03-04,Vietnam,VNM,0,16,16.12
VNM,2020-03-05,0.68,2020-03-05,Vietnam,VNM,0,16,16.8
VNM,2020-03-06,1.58,2020-03-06,Vietnam,VNM,0,16,18.38
VNM,2020-03-07,2.73,2020-03-07,Vietnam,VNM,2,18,21.11
VNM,2020-03-08,3.75,2020-03-08,Vietnam,VNM,12,30,24.86
VNM,2020-03-09,4.28,2020-03-09,Vietnam,VNM,0,30,29.14
VNM,2020-03-10,4.25,2020-03-10,Vietnam,VNM,1,31,33.39
VNM,2020-03-11,4.01,2020-03-11,Vietnam,VNM,7,38,37.4
VNM,2020-03-12,3.98,2020-03-12,Vietnam,VNM,1,39,41.38
VNM,2020-03-13,4.39,2020-03-13,Vietnam,VNM,8,47,45.77
VNM,2020-03-14,5.04,2020-03-14,Vietnam,VNM,6,53,50.81
VNM,2020-03-15,5.59,2020-03-15,Vietnam,VNM,3,56,56.4
VNM,2020-03-16,5.81,2020-03-16,Vietnam,VNM,5,61,62.21
VNM,2020-03-17,5.85,2020-03-17,Vietnam,VNM,5,66,68.06
VNM,2020-03-18,6.16,2020-03-18,Vietnam,VNM,9,75,74.22
VNM,2020-03-19,7.14,2020-03-19,Vietnam,VNM,10,85,81.36
VNM,2020-03-20,8.69,2020-03-20,Vietnam,VNM,6,91,90.05
VNM,2020-03-21,10.2,2020-03-21,Vietnam,VNM,3,94,100.25
VNM,2020-03-22,11.03,2020-03-22,Vietnam,VNM,19,113,111.28
VNM,2020-03-23,10.89,2020-03-23,Vietnam,VNM,10,123,122.17
VNM,2020-03-24,10.27,2020-03-24,Vietnam,VNM,11,134,132.44
VNM,2020-03-25,9.85,2020-03-25,Vietnam,VNM,7,141,142.29
VNM,2020-03-26,10.14,2020-03-26,Vietnam,VNM,12,153,152.43
VNM,2020-03-27,10.97,2020-03-27,Vietnam,VNM,10,163,163.4
VNM,2020-03-28,11.91,2020-03-28,Vietnam,VNM,11,174,175.31
VNM,2020-03-29,12.52,2020-03-29,Vietnam,VNM,14,188,187.82999999999998
VNM,2020-03-30,12.54,2020-03-30,Vietnam,VNM,15,203,200.37
VNM,2020-03-31,11.82,2020-03-31,Vietnam,VNM,9,212,212.19
VNM,2020-04-01,10.25,2020-04-01,Vietnam,VNM,6,218,222.44
VNM,2020-04-02,7.98,2020-04-02,Vietnam,VNM,15,233,230.42
VNM,2020-04-03,5.59,2020-04-03,Vietnam,VNM,4,237,236.01
VNM,2020-04-04,3.73,2020-04-04,Vietnam,VNM,3,240,239.74
VNM,2020-04-05,2.84,2020-04-05,Vietnam,VNM,1,241,242.57999999999998
VNM,2020-04-06,2.71,2020-04-06,Vietnam,VNM,4,245,245.29
VNM,2020-04-07,2.91,2020-04-07,Vietnam,VNM,4,249,248.2
VNM,2020-04-08,3.04,2020-04-08,Vietnam,VNM,2,251,251.24
VNM,2020-04-09,2.99,2020-04-09,Vietnam,VNM,4,255,254.23
VNM,2020-04-10,2.82,2020-04-10,Vietnam,VNM,2,257,257.05
VNM,2020-04-11,2.59,2020-04-11,Vietnam,VNM,1,258,259.64
VNM,2020-04-12,2.34,2020-04-12,Vietnam,VNM,4,262,261.98
VNM,2020-04-13,2.05,2020-04-13,Vietnam,VNM,3,265,264.03
VNM,2020-04-14,1.68,2020-04-14,Vietnam,VNM,1,266,265.71
VNM,2020-04-15,1.23,2020-04-15,Vietnam,VNM,1,267,266.94
VNM,2020-04-16,0.77,2020-04-16,Vietnam,VNM,1,268,267.71
VNM,2020-04-17,0.39,2020-04-17,Vietnam,VNM,0,268,268.1
VNM,2020-04-18,0.14,2020-04-18,Vietnam,VNM,0,268,268.24
VNM,2020-04-19,0.03,2020-04-19,Vietnam,VNM,0,268,268.27
VNM,2020-04-20,0,2020-04-20,Vietnam,VNM,0,268,268.27
YEM,2020-01-22,0,2020-01-22,Yemen,YEM,0,0,0
YEM,2020-01-23,0,2020-01-23,Yemen,YEM,0,0,0
YEM,2020-01-24,0,2020-01-24,Yemen,YEM,0,0,0
YEM,2020-01-25,0,2020-01-25,Yemen,YEM,0,0,0
YEM,2020-01-26,0,2020-01-26,Yemen,YEM,0,0,0
YEM,2020-01-27,0,2020-01-27,Yemen,YEM,0,0,0
YEM,2020-01-28,0,2020-01-28,Yemen,YEM,0,0,0
YEM,2020-01-29,0,2020-01-29,Yemen,YEM,0,0,0
YEM,2020-01-30,0,2020-01-30,Yemen,YEM,0,0,0
YEM,2020-01-31,0,2020-01-31,Yemen,YEM,0,0,0
YEM,2020-02-01,0,2020-02-01,Yemen,YEM,0,0,0
YEM,2020-02-02,0,2020-02-02,Yemen,YEM,0,0,0
YEM,2020-02-03,0,2020-02-03,Yemen,YEM,0,0,0
YEM,2020-02-04,0,2020-02-04,Yemen,YEM,0,0,0
YEM,2020-02-05,0,2020-02-05,Yemen,YEM,0,0,0
YEM,2020-02-06,0,2020-02-06,Yemen,YEM,0,0,0
YEM,2020-02-07,0,2020-02-07,Yemen,YEM,0,0,0
YEM,2020-02-08,0,2020-02-08,Yemen,YEM,0,0,0
YEM,2020-02-09,0,2020-02-09,Yemen,YEM,0,0,0
YEM,2020-02-10,0,2020-02-10,Yemen,YEM,0,0,0
YEM,2020-02-11,0,2020-02-11,Yemen,YEM,0,0,0
YEM,2020-02-12,0,2020-02-12,Yemen,YEM,0,0,0
YEM,2020-02-13,0,2020-02-13,Yemen,YEM,0,0,0
YEM,2020-02-14,0,2020-02-14,Yemen,YEM,0,0,0
YEM,2020-02-15,0,2020-02-15,Yemen,YEM,0,0,0
YEM,2020-02-16,0,2020-02-16,Yemen,YEM,0,0,0
YEM,2020-02-17,0,2020-02-17,Yemen,YEM,0,0,0
YEM,2020-02-18,0,2020-02-18,Yemen,YEM,0,0,0
YEM,2020-02-19,0,2020-02-19,Yemen,YEM,0,0,0
YEM,2020-02-20,0,2020-02-20,Yemen,YEM,0,0,0
YEM,2020-02-21,0,2020-02-21,Yemen,YEM,0,0,0
YEM,2020-02-22,0,2020-02-22,Yemen,YEM,0,0,0
YEM,2020-02-23,0,2020-02-23,Yemen,YEM,0,0,0
YEM,2020-02-24,0,2020-02-24,Yemen,YEM,0,0,0
YEM,2020-02-25,0,2020-02-25,Yemen,YEM,0,0,0
YEM,2020-02-26,0,2020-02-26,Yemen,YEM,0,0,0
YEM,2020-02-27,0,2020-02-27,Yemen,YEM,0,0,0
YEM,2020-02-28,0,2020-02-28,Yemen,YEM,0,0,0
YEM,2020-02-29,0,2020-02-29,Yemen,YEM,0,0,0
YEM,2020-03-01,0,2020-03-01,Yemen,YEM,0,0,0
YEM,2020-03-02,0,2020-03-02,Yemen,YEM,0,0,0
YEM,2020-03-03,0,2020-03-03,Yemen,YEM,0,0,0
YEM,2020-03-04,0,2020-03-04,Yemen,YEM,0,0,0
YEM,2020-03-05,0,2020-03-05,Yemen,YEM,0,0,0
YEM,2020-03-06,0,2020-03-06,Yemen,YEM,0,0,0
YEM,2020-03-07,0,2020-03-07,Yemen,YEM,0,0,0
YEM,2020-03-08,0,2020-03-08,Yemen,YEM,0,0,0
YEM,2020-03-09,0,2020-03-09,Yemen,YEM,0,0,0
YEM,2020-03-10,0,2020-03-10,Yemen,YEM,0,0,0
YEM,2020-03-11,0,2020-03-11,Yemen,YEM,0,0,0
YEM,2020-03-12,0,2020-03-12,Yemen,YEM,0,0,0
YEM,2020-03-13,0,2020-03-13,Yemen,YEM,0,0,0
YEM,2020-03-14,0,2020-03-14,Yemen,YEM,0,0,0
YEM,2020-03-15,0,2020-03-15,Yemen,YEM,0,0,0
YEM,2020-03-16,0,2020-03-16,Yemen,YEM,0,0,0
YEM,2020-03-17,0,2020-03-17,Yemen,YEM,0,0,0
YEM,2020-03-18,0,2020-03-18,Yemen,YEM,0,0,0
YEM,2020-03-19,0,2020-03-19,Yemen,YEM,0,0,0
YEM,2020-03-20,0,2020-03-20,Yemen,YEM,0,0,0
YEM,2020-03-21,0,2020-03-21,Yemen,YEM,0,0,0
YEM,2020-03-22,0,2020-03-22,Yemen,YEM,0,0,0
YEM,2020-03-23,0,2020-03-23,Yemen,YEM,0,0,0
YEM,2020-03-24,0,2020-03-24,Yemen,YEM,0,0,0
YEM,2020-03-25,0,2020-03-25,Yemen,YEM,0,0,0
YEM,2020-03-26,0,2020-03-26,Yemen,YEM,0,0,0
YEM,2020-03-27,0,2020-03-27,Yemen,YEM,0,0,0
YEM,2020-03-28,0,2020-03-28,Yemen,YEM,0,0,0
YEM,2020-03-29,0,2020-03-29,Yemen,YEM,0,0,0
YEM,2020-03-30,0,2020-03-30,Yemen,YEM,0,0,0
YEM,2020-03-31,0,2020-03-31,Yemen,YEM,0,0,0
YEM,2020-04-01,0,2020-04-01,Yemen,YEM,0,0,0
YEM,2020-04-02,0,2020-04-02,Yemen,YEM,0,0,0
YEM,2020-04-03,0,2020-04-03,Yemen,YEM,0,0,0
YEM,2020-04-04,0,2020-04-04,Yemen,YEM,0,0,0
YEM,2020-04-05,0.01,2020-04-05,Yemen,YEM,0,0,0.01
YEM,2020-04-06,0.02,2020-04-06,Yemen,YEM,0,0,0.03
YEM,2020-04-07,0.05,2020-04-07,Yemen,YEM,0,0,0.08
YEM,2020-04-08,0.1,2020-04-08,Yemen,YEM,0,0,0.18000000000000002
YEM,2020-04-09,0.16,2020-04-09,Yemen,YEM,0,0,0.34
YEM,2020-04-10,0.2,2020-04-10,Yemen,YEM,1,1,0.54
YEM,2020-04-11,0.2,2020-04-11,Yemen,YEM,0,1,0.74
YEM,2020-04-12,0.16,2020-04-12,Yemen,YEM,0,1,0.9
YEM,2020-04-13,0.1,2020-04-13,Yemen,YEM,0,1,1
YEM,2020-04-14,0.05,2020-04-14,Yemen,YEM,0,1,1.05
YEM,2020-04-15,0.02,2020-04-15,Yemen,YEM,0,1,1.07
YEM,2020-04-16,0,2020-04-16,Yemen,YEM,0,1,1.07
YEM,2020-04-17,0,2020-04-17,Yemen,YEM,0,1,1.07
YEM,2020-04-18,-0,2020-04-18,Yemen,YEM,0,1,1.07
YEM,2020-04-19,0,2020-04-19,Yemen,YEM,0,1,1.07
YEM,2020-04-20,-0,2020-04-20,Yemen,YEM,0,1,1.07
ZAF,2020-01-22,0,2020-01-22,South Africa,ZAF,0,0,0
ZAF,2020-01-23,0,2020-01-23,South Africa,ZAF,0,0,0
ZAF,2020-01-24,0,2020-01-24,South Africa,ZAF,0,0,0
ZAF,2020-01-25,0,2020-01-25,South Africa,ZAF,0,0,0
ZAF,2020-01-26,0,2020-01-26,South Africa,ZAF,0,0,0
ZAF,2020-01-27,0,2020-01-27,South Africa,ZAF,0,0,0
ZAF,2020-01-28,0,2020-01-28,South Africa,ZAF,0,0,0
ZAF,2020-01-29,0,2020-01-29,South Africa,ZAF,0,0,0
ZAF,2020-01-30,0,2020-01-30,South Africa,ZAF,0,0,0
ZAF,2020-01-31,0,2020-01-31,South Africa,ZAF,0,0,0
ZAF,2020-02-01,0,2020-02-01,South Africa,ZAF,0,0,0
ZAF,2020-02-02,0,2020-02-02,South Africa,ZAF,0,0,0
ZAF,2020-02-03,0,2020-02-03,South Africa,ZAF,0,0,0
ZAF,2020-02-04,0,2020-02-04,South Africa,ZAF,0,0,0
ZAF,2020-02-05,0,2020-02-05,South Africa,ZAF,0,0,0
ZAF,2020-02-06,0,2020-02-06,South Africa,ZAF,0,0,0
ZAF,2020-02-07,0,2020-02-07,South Africa,ZAF,0,0,0
ZAF,2020-02-08,0,2020-02-08,South Africa,ZAF,0,0,0
ZAF,2020-02-09,0,2020-02-09,South Africa,ZAF,0,0,0
ZAF,2020-02-10,0,2020-02-10,South Africa,ZAF,0,0,0
ZAF,2020-02-11,0,2020-02-11,South Africa,ZAF,0,0,0
ZAF,2020-02-12,0,2020-02-12,South Africa,ZAF,0,0,0
ZAF,2020-02-13,0,2020-02-13,South Africa,ZAF,0,0,0
ZAF,2020-02-14,0,2020-02-14,South Africa,ZAF,0,0,0
ZAF,2020-02-15,0,2020-02-15,South Africa,ZAF,0,0,0
ZAF,2020-02-16,0,2020-02-16,South Africa,ZAF,0,0,0
ZAF,2020-02-17,0,2020-02-17,South Africa,ZAF,0,0,0
ZAF,2020-02-18,0,2020-02-18,South Africa,ZAF,0,0,0
ZAF,2020-02-19,0,2020-02-19,South Africa,ZAF,0,0,0
ZAF,2020-02-20,0,2020-02-20,South Africa,ZAF,0,0,0
ZAF,2020-02-21,0,2020-02-21,South Africa,ZAF,0,0,0
ZAF,2020-02-22,0,2020-02-22,South Africa,ZAF,0,0,0
ZAF,2020-02-23,0,2020-02-23,South Africa,ZAF,0,0,0
ZAF,2020-02-24,0,2020-02-24,South Africa,ZAF,0,0,0
ZAF,2020-02-25,0,2020-02-25,South Africa,ZAF,0,0,0
ZAF,2020-02-26,0,2020-02-26,South Africa,ZAF,0,0,0
ZAF,2020-02-27,0.01,2020-02-27,South Africa,ZAF,0,0,0.01
ZAF,2020-02-28,0.02,2020-02-28,South Africa,ZAF,0,0,0.03
ZAF,2020-02-29,0.04,2020-02-29,South Africa,ZAF,0,0,0.07
ZAF,2020-03-01,0.06,2020-03-01,South Africa,ZAF,0,0,0.13
ZAF,2020-03-02,0.07,2020-03-02,South Africa,ZAF,0,0,0.2
ZAF,2020-03-03,0.07,2020-03-03,South Africa,ZAF,0,0,0.27
ZAF,2020-03-04,0.06,2020-03-04,South Africa,ZAF,0,0,0.33
ZAF,2020-03-05,0.05,2020-03-05,South Africa,ZAF,1,1,0.38
ZAF,2020-03-06,0.05,2020-03-06,South Africa,ZAF,0,1,0.43
ZAF,2020-03-07,0.24,2020-03-07,South Africa,ZAF,0,1,0.67
ZAF,2020-03-08,0.87,2020-03-08,South Africa,ZAF,2,3,1.54
ZAF,2020-03-09,2.2,2020-03-09,South Africa,ZAF,0,3,3.74
ZAF,2020-03-10,4.05,2020-03-10,South Africa,ZAF,4,7,7.79
ZAF,2020-03-11,5.7,2020-03-11,South Africa,ZAF,6,13,13.49
ZAF,2020-03-12,6.35,2020-03-12,South Africa,ZAF,4,17,19.84
ZAF,2020-03-13,5.91,2020-03-13,South Africa,ZAF,7,24,25.75
ZAF,2020-03-14,6.11,2020-03-14,South Africa,ZAF,14,38,31.86
ZAF,2020-03-15,9.25,2020-03-15,South Africa,ZAF,13,51,41.11
ZAF,2020-03-16,16.89,2020-03-16,South Africa,ZAF,11,62,58
ZAF,2020-03-17,26.63,2020-03-17,South Africa,ZAF,0,62,84.63
ZAF,2020-03-18,33.84,2020-03-18,South Africa,ZAF,54,116,118.47
ZAF,2020-03-19,34.42,2020-03-19,South Africa,ZAF,34,150,152.89000000000001
ZAF,2020-03-20,31.72,2020-03-20,South Africa,ZAF,52,202,184.61
ZAF,2020-03-21,37.24,2020-03-21,South Africa,ZAF,38,240,221.85
ZAF,2020-03-22,62.96,2020-03-22,South Africa,ZAF,34,274,284.81
ZAF,2020-03-23,110.93,2020-03-23,South Africa,ZAF,128,402,395.74
ZAF,2020-03-24,162.48,2020-03-24,South Africa,ZAF,152,554,558.22
ZAF,2020-03-25,194.4,2020-03-25,South Africa,ZAF,155,709,752.62
ZAF,2020-03-26,189.46,2020-03-26,South Africa,ZAF,218,927,942.08
ZAF,2020-03-27,155.16,2020-03-27,South Africa,ZAF,243,1170,1097.24
ZAF,2020-03-28,109.99,2020-03-28,South Africa,ZAF,17,1187,1207.23
ZAF,2020-03-29,71.57,2020-03-29,South Africa,ZAF,93,1280,1278.8
ZAF,2020-03-30,47.43,2020-03-30,South Africa,ZAF,46,1326,1326.23
ZAF,2020-03-31,36.54,2020-03-31,South Africa,ZAF,27,1353,1362.77
ZAF,2020-04-01,37.16,2020-04-01,South Africa,ZAF,27,1380,1399.93
ZAF,2020-04-02,46.15,2020-04-02,South Africa,ZAF,82,1462,1446.08
ZAF,2020-04-03,58.08,2020-04-03,South Africa,ZAF,43,1505,1504.16
ZAF,2020-04-04,67.18,2020-04-04,South Africa,ZAF,80,1585,1571.34
ZAF,2020-04-05,69.55,2020-04-05,South Africa,ZAF,70,1655,1640.89
ZAF,2020-04-06,67.31,2020-04-06,South Africa,ZAF,31,1686,1708.2
ZAF,2020-04-07,64.6,2020-04-07,South Africa,ZAF,63,1749,1772.8
ZAF,2020-04-08,65.18,2020-04-08,South Africa,ZAF,96,1845,1837.98
ZAF,2020-04-09,69.84,2020-04-09,South Africa,ZAF,89,1934,1907.82
ZAF,2020-04-10,77.4,2020-04-10,South Africa,ZAF,69,2003,1985.22
ZAF,2020-04-11,86.59,2020-04-11,South Africa,ZAF,25,2028,2071.81
ZAF,2020-04-12,96.22,2020-04-12,South Africa,ZAF,145,2173,2168.03
ZAF,2020-04-13,105.21,2020-04-13,South Africa,ZAF,99,2272,2273.24
ZAF,2020-04-14,112.52,2020-04-14,South Africa,ZAF,143,2415,2385.76
ZAF,2020-04-15,119.22,2020-04-15,South Africa,ZAF,91,2506,2504.98
ZAF,2020-04-16,131.48,2020-04-16,South Africa,ZAF,99,2605,2636.46
ZAF,2020-04-17,156.82,2020-04-17,South Africa,ZAF,178,2783,2793.28
ZAF,2020-04-18,194.12,2020-04-18,South Africa,ZAF,251,3034,2987.4
ZAF,2020-04-19,199.62,2020-04-19,South Africa,ZAF,124,3158,3187.02
ZAF,2020-04-20,107.23,2020-04-20,South Africa,ZAF,142,3300,3294.25
ZMB,2020-01-22,0,2020-01-22,Zambia,ZMB,0,0,0
ZMB,2020-01-23,0,2020-01-23,Zambia,ZMB,0,0,0
